SaleID,price
0,7.754931021147527
1,8.18734529810052
2,8.83604181451822
3,8.013985087803633
4,8.668767967745959
5,8.992890547849672
6,7.761102238068688
7,6.912311584677527
8,8.50743806612149
9,6.431726767215223
10,8.161166489176244
11,8.621668488112658
12,7.393427844226183
13,8.378801464553026
14,8.018403104898027
15,7.883231608042656
16,9.265426389903729
17,8.238918841202475
18,6.652725286628098
19,7.637189841443414
20,6.833144067977869
21,7.937497341221599
22,5.854899328748559
23,6.235366022606792
24,9.066977516204242
25,7.999068168386918
26,8.086622930948657
27,7.569658642668611
28,8.488506516069766
29,8.051867634240812
30,8.30089779880479
31,9.446245580688942
32,6.966728196107581
33,9.524679818331961
34,9.763265416332699
35,8.703215419372137
36,8.50185808367355
37,8.763094263947416
38,9.111294322061456
39,8.961348737965421
40,7.79294374306865
41,8.395510381964469
42,7.427682542595078
43,8.235636355140535
44,7.092074409035886
45,6.80180505367798
46,9.217598896010717
47,8.548944349422726
48,9.009834420534004
49,9.029848421352462
50,9.083286149577456
51,5.881070119785428
52,9.085360375776235
53,6.123665062986375
54,6.9049497763342185
55,7.8124819453753656
56,9.124054504987885
57,8.7734346929962
58,8.11278298472497
59,7.9503508821195155
60,9.135590742818916
61,8.031639661653637
62,4.7097412268558685
63,7.447496601280443
64,6.942798141389609
65,8.18746639377353
66,7.070239379723408
67,8.700325832196846
68,5.301110221944342
69,7.713163713281781
70,6.1895513407918665
71,6.818160788567638
72,6.7910047717521715
73,8.215072094694934
74,9.67166036848708
75,8.903543934266455
76,9.425119046010916
77,9.846933786517063
78,7.112195131899232
79,8.271335525302156
80,7.648575672940331
81,6.4749172531849215
82,8.780723137937523
83,8.954158586247138
84,6.699420729172719
85,8.431938569419536
86,6.613097038103848
87,9.898820582310796
88,8.136814304490686
89,8.888458977884207
90,8.420668219976582
91,7.835740883060357
92,9.560665801342218
93,8.142125257985231
94,8.89376263867673
95,7.576995745652491
96,8.974989076014243
97,7.79561024155149
98,8.022142090832634
99,8.065469401017209
100,7.5221641308442475
101,7.761250441202957
102,7.169728964651305
103,7.888881957276807
104,9.666770052652407
105,9.605982188893496
106,7.999522944944237
107,8.592791401595994
108,7.076348779973566
109,7.32650241721564
110,9.687674380847952
111,7.667278574462647
112,6.407865162784572
113,6.731344943214235
114,6.483832372656781
115,8.008094184846623
116,9.324668175709391
117,9.743384683915883
118,5.648520046739414
119,7.588819059927099
120,7.008416128716288
121,8.968006367329611
122,6.428485324973623
123,6.197880438456377
124,8.143107994036287
125,6.541699062347597
126,8.507108902170863
127,9.416354658533798
128,6.213573566167455
129,7.706954264805947
130,8.170244095515182
131,6.509088665136468
132,7.867410000739838
133,8.785074469270311
134,7.232330375268814
135,9.897325977739973
136,6.300684311647929
137,7.803625692408642
138,9.787948867917247
139,5.724577852675406
140,8.929711485000333
141,7.073212039481598
142,7.523085646254202
143,7.355890338843743
144,9.371850076173713
145,8.349538220438967
146,6.564197766882638
147,6.998911472099822
148,6.703487937424334
149,8.48304859063976
150,7.149051160113052
151,7.992533214449898
152,9.96289364244577
153,7.662293576313026
154,4.497617332557213
155,8.792914900394212
156,10.49191985223564
157,8.178063293642277
158,7.822438392693524
159,8.508497263611863
160,7.876638103236559
161,8.062385965043157
162,8.867858778406807
163,11.109239399886338
164,7.1386267042008384
165,9.162863840041556
166,9.68047961321672
167,8.025484111931975
168,7.303003663382158
169,6.624004692855439
170,8.352844879126804
171,9.791144782849152
172,8.695306632779563
173,10.037333856467459
174,6.611240446956791
175,7.281516866945465
176,7.946761307431096
177,8.146359454189932
178,9.119631656726416
179,6.6713391910973225
180,9.153726453305236
181,8.393491179304748
182,8.785165626399174
183,8.684966233666419
184,9.077752880046532
185,6.474630761304491
186,7.313654802378151
187,10.08512544245755
188,7.901083247779856
189,6.78787274790548
190,7.789259792602051
191,9.526318524706902
192,7.082021606571086
193,7.599934011134727
194,7.1888682156210395
195,8.85387502481753
196,7.826771844503379
197,5.985214692195241
198,9.449790017640794
199,6.404292787497731
200,9.487614951872239
201,7.584458387146711
202,6.917800477616792
203,7.580710972297999
204,7.232499355662484
205,9.100086488007646
206,9.876977734862509
207,6.47390210180493
208,8.538782373694975
209,9.206025393822493
210,9.521923534595762
211,7.381311243842726
212,6.55344115359614
213,10.008647831510528
214,7.713198130038662
215,8.578700833255471
216,7.141446741292476
217,8.015845498875748
218,8.554721899326735
219,9.317530344403359
220,7.9692597369844504
221,9.910535028738787
222,7.779478260121568
223,7.172207602008341
224,6.062366412337671
225,8.520747467429706
226,7.980324893197554
227,6.7328967969835825
228,8.150919721175681
229,8.068432975798459
230,9.759472308067929
231,6.870594822538135
232,6.2274292922529
233,9.513985374356386
234,8.449654364265124
235,9.612080934929114
236,8.625479394209398
237,9.145034440645786
238,7.322239569246017
239,7.977801921388066
240,6.813706904763892
241,8.022579980823556
242,8.730431317217082
243,9.51465261593252
244,9.313331044136508
245,8.3568424307802
246,7.130509856991507
247,7.585899403422063
248,9.117605940462678
249,8.847839457689943
250,8.366957965147124
251,9.11270663647603
252,7.147240334351995
253,7.593319546110005
254,8.122761591899737
255,7.871608950081225
256,9.58940010785231
257,7.045715946805083
258,7.271193880893394
259,9.222319908885954
260,7.95301982410978
261,7.889263774875447
262,6.232574224994925
263,8.837698989938252
264,6.006612891464489
265,8.004716386115318
266,6.7289884547945995
267,8.506670411369525
268,6.090238203647526
269,6.983678880594607
270,8.211813611555568
271,7.809263951508037
272,7.601076952250528
273,5.6992389349619055
274,6.236002157779801
275,8.43847040401128
276,7.8606557906622285
277,10.291708340033047
278,7.816592537190916
279,7.980098158309233
280,8.73982554266407
281,6.382285376638457
282,6.960411734322194
283,7.697623579403083
284,10.343085636330713
285,8.408868055279877
286,8.268296443420923
287,8.02313771554457
288,8.994352457030061
289,6.448833171210051
290,6.679304698141656
291,7.983146318688137
292,7.237139204034292
293,8.261216830771271
294,7.90715966787359
295,8.935576776779051
296,8.856196276373295
297,5.287116069180842
298,9.388662481673906
299,7.404219335440406
300,9.60083475977633
301,9.542374487135353
302,8.993091964452141
303,7.7661897783240255
304,8.614238418385384
305,8.85723168133
306,8.195026853442926
307,7.051454683510425
308,9.800272033873252
309,8.684685727045547
310,6.229264862306906
311,7.93828465059619
312,6.611335046536691
313,9.385119040001806
314,7.552471305909931
315,9.980879512149693
316,10.252928624378939
317,7.320680452078685
318,8.330545122480796
319,9.304017696499573
320,6.686926328576021
321,6.6413421988238674
322,8.151827896578911
323,7.173062887066013
324,8.379051844312864
325,9.339757022439006
326,7.902621643196959
327,8.286251909146044
328,8.725223197960423
329,7.371334299777636
330,8.589838421369139
331,5.7078204087539515
332,10.30209840540634
333,8.766946967916956
334,7.073491011052045
335,10.28001901754642
336,7.133756171006116
337,6.806725154138057
338,8.050729067355277
339,8.103957419279423
340,9.763797286110492
341,6.035691965325935
342,8.992243978923085
343,7.496620898080658
344,8.759706879629833
345,6.098007249189112
346,6.91785952034471
347,8.915608322234847
348,6.831942422346288
349,10.118426335794979
350,6.661769553228668
351,7.443868540565387
352,9.040160669587198
353,7.115867420719445
354,7.5152853259459915
355,7.170666109790303
356,6.74702888175104
357,7.41343167209599
358,8.091043643379052
359,7.550756681166601
360,7.908136272376534
361,8.39076198014989
362,8.7023583496145
363,8.503569096737468
364,9.20072453668388
365,7.10257302920513
366,6.4852772057005605
367,9.901633779257489
368,9.661328516508666
369,9.66269975191632
370,8.164731518030619
371,8.619118384008088
372,7.9778165966373225
373,10.636497291782185
374,8.850707856918069
375,5.571422070677196
376,6.904216029316178
377,11.359967656161922
378,7.125379541820554
379,10.084676005594684
380,6.310435400269498
381,10.435815616271263
382,8.02759707686775
383,8.898459041951778
384,10.83849197576245
385,7.812444743184285
386,8.559264924175299
387,9.210434019711286
388,7.386302618242422
389,7.86792011973454
390,8.953799927480542
391,8.784773920892746
392,8.274944186033203
393,8.569062495270716
394,7.170197791868245
395,8.434832482214043
396,6.800397476434661
397,8.005101271613219
398,9.305178829396803
399,8.828147684656209
400,8.442788303564404
401,8.453965760681825
402,9.564226354839082
403,9.729403846400743
404,8.935892034727866
405,7.19394737084996
406,9.50662843950089
407,6.703339894423504
408,9.322810971988948
409,7.311518717137343
410,7.672281920280607
411,9.859753117990808
412,6.778963489713389
413,9.103772796717033
414,7.656169632349995
415,8.505786244745945
416,9.593782815342786
417,7.7030270588866285
418,10.032911945805292
419,7.432255920082811
420,6.443199427838877
421,8.405251041183694
422,7.373205751076923
423,7.007065921300474
424,6.722546005616879
425,7.932133873310658
426,8.134283076240962
427,8.37031722313233
428,7.805966169295242
429,6.692197837668854
430,6.576072726786069
431,8.777564631296455
432,9.210084545320989
433,8.854978072642776
434,7.376387578365955
435,11.235630855926896
436,9.090773791786425
437,6.754924074688812
438,8.997033414211211
439,9.8882588464745
440,9.89179836008166
441,9.239017824879317
442,9.02340019879907
443,6.86094247477131
444,7.6509871613199705
445,8.251682926659528
446,8.536249426898857
447,6.683991650976137
448,9.21045738550197
449,6.652117370594791
450,7.931069360074893
451,7.808517630267408
452,7.67673502314045
453,9.856114715568614
454,8.501849571271203
455,7.585309722611701
456,8.657439923495293
457,8.41449463079905
458,6.804023237969616
459,8.77718065052231
460,9.745934755761784
461,7.493597795647158
462,5.855032248744947
463,9.466771336621015
464,7.669074373592055
465,8.647506957321987
466,9.574942350650982
467,7.476296490733512
468,5.995015995416068
469,6.721635852000302
470,8.19181451621273
471,5.574124399682802
472,7.570290433310967
473,7.807237379667452
474,8.56885586189641
475,6.692337746875836
476,9.133243166814836
477,9.466759939178012
478,7.634012878743688
479,10.178156985403636
480,5.507519994105005
481,9.605566753360373
482,8.303665289320383
483,7.91089559398498
484,9.41491734192191
485,6.665611498191144
486,7.448055371203509
487,3.7892644629795775
488,7.749409818194404
489,9.604503856873274
490,8.286415761242253
491,7.075833926522121
492,8.340732064358855
493,7.533517683162096
494,6.894502179060541
495,5.495733688744517
496,8.200800421074492
497,9.179340300137111
498,8.850300726429959
499,6.78968048324325
500,9.907650344484376
501,7.701759003851854
502,6.474736645673119
503,6.084458371594559
504,8.579882772891006
505,8.547681944103296
506,5.7265579320532485
507,5.703848084981056
508,8.806290010110589
509,9.767938799512365
510,9.540495699972798
511,8.601862754796601
512,10.045874442395908
513,9.421049242059022
514,7.7064036061200705
515,7.504593670288065
516,8.563749553733897
517,8.605616820488052
518,9.383797335586769
519,8.509613984207219
520,6.6906173986052115
521,10.349323311546703
522,6.08122799083586
523,6.390418766526969
524,7.463860752859246
525,6.560903937728387
526,7.257636918593498
527,8.586155212919344
528,7.5352447418420745
529,7.2503564295165654
530,8.489750639924774
531,9.795782459497973
532,8.22356400660545
533,7.409193033503971
534,7.341355022922353
535,7.462340609710263
536,9.17313777284076
537,9.058831566363972
538,8.35374809716649
539,8.88215735059001
540,7.5860473527322325
541,8.095491515321658
542,8.998051136774059
543,8.558163567219376
544,7.7587780884398
545,9.649775021407876
546,9.47060562037286
547,8.846549352709316
548,9.32809470299045
549,7.585011488908169
550,7.922389621178432
551,8.173578065649624
552,9.551936886635975
553,7.809894833212046
554,9.994520057567671
555,6.487661332270001
556,9.289094814963885
557,8.525551137793299
558,7.507642573820203
559,8.734169211857978
560,6.00033307945294
561,6.807801084560884
562,7.899808042381269
563,6.696941995844989
564,9.045208061530424
565,9.474116410059105
566,8.868167452342337
567,6.630314991408122
568,8.779963162188013
569,7.853068397649919
570,6.123613069201939
571,8.551434788096833
572,7.908123213027403
573,8.416428371123455
574,6.502670803553016
575,7.277890269251303
576,9.434314418344021
577,8.941577816813053
578,6.912975561601493
579,6.905214145390921
580,7.776998153896811
581,9.143634911091006
582,6.908227765208321
583,8.437945192175079
584,7.195416081481046
585,9.16156585264385
586,7.437244191205041
587,10.017040532752635
588,7.237155253678871
589,7.601132977962973
590,5.100766412694724
591,6.424692976855367
592,7.782383996436612
593,7.4964609472944534
594,8.477764914628931
595,9.30575591988893
596,9.405543296828434
597,8.248177028634508
598,8.773638392421379
599,7.652086590269261
600,7.294689334021355
601,9.898295662641075
602,9.040124940343162
603,9.759756288280593
604,7.5554169348933495
605,7.202502717670475
606,9.304816242533107
607,6.745932439053176
608,6.686993776363835
609,7.090126005413865
610,8.551408710165893
611,9.378153713689077
612,7.747228464242797
613,10.62216788514234
614,8.196473675514559
615,7.7912344539507306
616,7.56033527416803
617,8.53648634228472
618,6.885344496650772
619,7.132125791720491
620,9.367120391674842
621,9.001259308553324
